vegetable,city,season,quantity,duration,gender,price
5,1,0,4197,2,1,15
5,19,0,9400,2,1,50
0,21,3,7406,3,1,76
18,1,2,4831,1,1,40
8,19,3,1895,1,2,79
14,14,2,5529,2,2,72
10,14,3,3206,2,2,26
10,7,1,4800,2,2,47
19,19,3,2473,3,2,107
0,6,3,5793,2,2,46
5,5,0,4140,2,1,52
11,16,0,8051,2,1,106
8,17,2,5501,3,1,89
17,19,1,6677,3,2,68
5,3,2,8043,1,2,40
1,2,0,9412,3,2,57
2,20,1,3988,2,1,72
12,4,0,8874,2,2,54
10,24,2,8399,2,2,41
8,13,0,2665,1,2,50
10,16,2,8419,2,1,91
18,26,1,2589,3,2,81
19,19,3,8365,1,2,72
4,9,0,6356,1,1,84
5,10,0,3952,2,1,21
11,13,0,1927,1,2,71
18,11,2,7097,3,2,58
15,2,1,1918,3,2,41
4,12,0,3064,1,1,82
11,4,3,3396,3,2,57
4,24,2,9131,1,1,45
18,13,3,2930,2,1,64
5,21,0,7229,2,2,43
0,22,3,2468,2,2,46
5,22,1,2218,1,1,73
4,18,0,5470,3,2,44
19,8,0,6678,3,1,42
7,17,2,4117,3,1,31
0,23,2,6679,1,2,83
13,14,0,4911,1,2,15
2,0,0,6568,3,2,13
10,24,2,7795,3,1,108
3,23,3,4117,3,1,32
16,12,3,7083,3,2,44
16,26,0,6527,1,1,36
11,10,2,8904,1,1,67
19,5,3,4507,3,2,64
13,8,0,4059,2,2,45
11,9,3,9016,2,2,87
18,9,0,5248,3,2,73
9,1,1,7677,1,2,100
5,27,1,1071,3,2,24
12,3,1,7388,2,2,12
0,21,3,8142,2,2,16
17,20,3,2470,1,2,33
4,17,2,4036,1,1,45
6,18,3,5251,3,2,40
4,24,3,4618,3,2,55
5,13,3,7717,3,2,51
5,10,3,7792,3,2,55
9,18,1,2940,2,2,87
2,2,1,6092,1,2,80
17,4,3,4492,2,2,114
2,18,2,3911,3,2,19
5,1,2,9911,2,2,91
3,10,0,3698,3,2,26
7,17,0,6409,3,2,52
4,2,1,5839,1,1,48
0,21,3,7341,3,2,102
1,16,2,6464,3,2,84
15,16,0,5678,1,2,94
0,11,2,7674,1,2,18
19,9,1,5703,2,1,27
12,8,2,1703,1,1,44
0,16,3,1563,3,2,59
10,7,0,1182,2,2,10
7,4,3,6039,3,2,22
5,3,0,5729,2,2,27
5,13,1,1223,2,1,119
16,20,2,4391,3,2,59
1,12,2,7620,3,1,36
2,17,2,2385,2,1,94
9,25,2,3860,1,1,35
15,16,3,2485,1,1,72
8,7,0,9373,1,2,29
13,16,3,7340,2,2,27
17,25,3,9566,1,1,45
16,3,0,8201,2,1,41
17,14,2,7100,1,2,85
6,9,0,4666,2,2,97
6,20,2,8531,2,1,111
13,3,0,8853,3,1,78
2,3,0,8178,2,2,101
1,6,0,2819,1,1,66
11,18,2,7522,2,2,64
7,12,3,9729,1,1,32
7,10,3,4376,2,1,32
4,2,2,1772,3,2,37
10,16,2,2077,2,1,17
9,18,0,2284,3,1,92
13,4,3,3698,2,2,86
17,6,3,8375,2,1,51
11,26,2,9427,2,1,105
17,9,3,5928,3,1,109
13,18,0,7474,3,1,68
18,21,3,2526,2,2,83
7,22,1,2692,1,2,111
14,14,0,2268,3,2,100
16,27,3,6212,2,2,29
11,16,0,5312,3,2,79
3,23,3,3090,3,1,64
10,15,1,8595,2,2,115
2,0,2,1383,2,2,19
16,0,2,8685,3,1,98
4,5,2,3335,3,1,73
13,12,3,2872,3,1,44
8,10,2,1251,3,1,55
11,14,1,3422,1,2,48
16,4,1,9183,3,2,43
6,18,2,6523,3,1,64
11,18,3,9069,2,2,51
12,23,3,9704,1,1,80
13,7,3,7387,3,1,102
5,14,1,9770,2,1,18
14,4,1,2058,3,2,117
17,16,1,7695,3,2,29
6,15,3,4886,1,2,83
7,16,3,9383,1,2,45
2,14,3,7795,3,1,108
14,11,3,4867,2,2,100
13,17,3,9879,1,2,113
19,9,2,3928,2,1,50
11,14,0,7348,1,2,88
1,12,3,1072,3,1,77
2,2,0,8612,3,2,87
19,26,3,8888,3,1,27
3,10,1,4725,3,2,26
18,18,2,2728,1,1,76
3,27,3,6334,2,1,102
5,15,1,4127,2,2,73
11,6,3,3468,1,2,107
1,15,2,7986,3,1,36
8,7,2,9946,3,1,98
19,27,1,6532,1,1,110
16,26,0,3996,3,2,46
8,25,3,7564,2,2,20
8,10,3,6724,3,2,101
5,23,1,8479,2,2,77
5,15,2,2972,1,2,35
12,14,1,8790,3,2,10
7,20,1,2490,2,2,69
11,13,3,2809,3,1,73
2,19,2,3937,3,2,26
7,7,2,4054,3,2,98
17,10,3,9584,3,2,106
1,2,2,2484,1,1,86
1,19,0,5479,3,2,63
16,26,2,1960,1,2,13
9,21,3,6795,3,2,89
1,5,0,1358,1,2,13
12,23,0,7615,2,1,40
11,13,3,8640,1,1,14
8,6,3,5469,3,2,77
6,23,2,2923,1,2,118
9,21,1,6802,3,1,30
2,10,1,5852,2,2,109
5,27,3,6731,2,2,82
19,11,2,3521,3,1,41
19,17,2,3882,2,1,21
14,10,0,3247,3,2,45
17,13,3,6077,1,2,17
17,20,2,9277,1,1,64
7,25,1,2016,1,2,21
14,23,0,9275,2,2,69
12,16,1,5852,3,1,23
18,16,2,7817,3,1,25
18,26,1,2809,3,2,48
9,23,0,8601,3,1,22
12,20,2,6579,3,2,37
2,5,1,5076,3,1,59
6,18,1,3853,3,2,100
18,22,2,5500,1,1,24
15,7,2,8936,1,1,42
16,1,0,8168,3,2,95
15,0,2,9871,1,2,25
3,21,2,3406,1,1,89
18,25,0,7533,2,1,52
18,19,2,8791,2,1,62
11,6,2,9953,1,1,26
15,27,2,9584,1,2,71
9,4,2,8785,3,2,111
2,0,0,4144,3,1,99
6,4,0,8815,3,2,77
11,0,1,2581,1,2,23
19,16,3,1455,1,2,61
10,26,0,6882,2,2,57
4,12,2,3804,2,1,61
15,11,0,5783,1,2,109
3,9,2,5157,1,2,30
8,8,1,6705,2,1,99
4,3,0,2703,1,1,49
11,17,3,6434,1,2,27
4,19,2,8197,3,2,49
12,8,0,5995,3,1,96
3,9,2,1676,3,2,73
5,24,1,3049,3,2,76
14,23,3,8024,1,1,32
12,21,3,7243,3,1,76
16,0,2,4189,3,2,54
5,5,2,3160,1,2,113
16,4,2,2029,1,2,108
9,9,3,6429,1,2,69
11,23,1,2904,1,2,61
16,19,3,8420,3,1,57
12,9,2,2239,2,1,97
12,7,2,7823,3,2,45
13,24,3,7508,3,2,88
6,4,0,8342,2,1,116
9,19,1,1479,2,1,103
0,6,1,8009,1,2,116
11,22,1,5436,1,1,27
16,3,0,9838,1,2,42
3,14,1,8337,3,2,24
11,8,2,2280,1,1,85
12,7,3,6964,1,2,93
6,16,1,4241,1,2,78
11,5,0,3024,3,2,100
14,4,3,5769,3,2,11
10,20,1,1190,3,1,34
16,4,1,2908,3,2,102
18,27,1,5208,1,2,118
2,17,3,5469,3,2,109
2,27,0,2836,3,2,101
16,27,1,6920,2,1,91
0,21,0,7949,1,2,96
2,14,0,9095,1,1,55
2,12,2,7696,2,1,86
3,5,0,1470,3,1,22
0,3,3,7120,1,1,17
17,25,2,9163,3,1,119
9,1,1,6436,3,1,88
10,22,3,7544,1,1,104
11,0,2,3052,3,2,22
7,7,0,2784,3,1,35
10,22,3,7587,1,2,87
2,19,1,1680,2,1,63
6,25,3,1363,1,1,44
17,0,2,9079,2,2,18
16,2,1,9365,1,1,11
0,2,3,8877,2,1,59
6,7,0,4564,1,2,19
7,7,0,6251,1,2,79
15,4,3,7819,3,2,42
12,1,0,5560,3,1,41
16,26,0,8669,1,2,75
14,14,2,2516,1,2,60
16,6,1,9535,2,1,34
18,4,0,5774,2,1,85
4,0,3,4199,1,2,69
6,27,2,1602,1,1,16
12,9,2,6120,2,2,97
15,22,2,4213,1,1,109
15,1,1,5811,3,2,65
10,17,3,1873,1,2,66
5,17,3,5628,2,1,41
16,14,3,9040,1,2,57
4,9,3,1489,3,2,66
18,11,2,3989,1,2,22
14,21,1,5028,3,1,69
3,18,3,7745,3,2,116
10,10,2,4614,1,1,44
5,22,0,5072,1,2,44
4,9,0,3074,2,1,21
15,13,1,4632,2,2,12
13,4,1,8392,1,2,56
0,24,3,1785,2,2,58
19,12,3,6599,1,1,117
6,18,2,3840,2,2,94
17,5,3,4932,1,1,79
13,20,2,3400,2,2,27
9,7,0,1962,2,2,96
1,12,3,3706,3,1,45
9,22,2,6265,3,2,29
13,26,2,3853,2,2,43
13,10,1,8558,2,2,105
8,10,0,1515,1,2,99
14,6,0,5558,1,1,27
19,3,2,7918,1,2,93
6,13,3,8905,3,1,50
1,11,1,3898,1,1,19
8,8,2,5447,3,1,114
14,14,3,3215,2,1,91
4,18,0,2072,3,1,19
17,11,0,3983,2,1,82
15,18,0,1387,3,1,69
16,4,1,5889,2,2,76
19,27,2,4142,2,2,103
15,10,0,4249,2,2,68
17,9,0,2737,3,1,111
16,17,0,6982,1,1,55
10,22,2,3218,1,1,109
8,15,3,2270,3,2,14
5,27,2,5455,1,1,114
16,3,1,7079,2,2,25
7,12,2,3571,2,1,35
11,17,0,1497,2,2,58
16,5,0,2063,2,2,70
12,14,0,9835,1,1,88
13,6,2,7965,3,2,19
2,8,3,4419,2,2,86
7,15,1,6129,2,2,10
18,8,2,1356,3,2,87
18,14,1,3226,3,2,109
8,15,1,7327,3,1,85
17,5,2,1967,1,2,41
19,20,1,8139,3,2,92
18,0,2,1137,1,1,33
15,15,0,4565,1,2,114
0,4,3,5782,1,1,15
2,22,3,7406,3,1,115
15,24,1,1256,3,1,62
10,15,2,7137,3,1,20
12,16,2,8131,1,1,112
11,15,1,8109,2,2,100
3,22,1,5067,3,1,119
13,18,1,5332,2,1,64
12,5,3,2652,3,2,60
4,6,3,6829,1,1,33
6,5,0,4720,2,2,46
14,10,0,1152,1,1,118
18,9,1,5054,3,1,115
7,11,2,5951,3,1,117
11,10,3,8877,1,2,44
9,3,0,2568,3,1,105
15,17,0,6598,3,1,41
17,17,0,3039,2,1,117
15,17,3,7307,1,1,27
0,11,0,9923,1,2,58
4,6,1,1227,1,1,72
15,12,3,9109,3,2,87
15,16,2,6760,2,1,87
9,5,1,5959,3,2,97
3,0,2,5834,3,2,82
7,25,0,3805,1,1,118
3,26,3,4448,2,1,34
16,13,1,8030,2,2,88
0,22,1,5274,2,2,75
8,8,1,1890,3,1,55
13,12,1,4353,3,2,43
5,18,0,2269,1,2,51
10,7,3,5096,1,2,46
2,20,3,7939,2,1,95
12,12,1,8328,2,2,24
0,0,1,4807,1,1,94
2,8,1,2299,1,1,107
0,17,2,7617,1,1,72
14,13,2,3570,1,2,79
4,24,1,8443,3,1,63
5,9,0,1880,2,2,118
8,14,2,4843,1,2,78
16,17,0,3889,3,2,45
10,22,0,7136,3,1,108
8,0,1,5077,3,1,93
5,17,2,6089,2,2,42
19,27,3,2527,2,1,55
4,6,2,1189,3,1,89
10,25,1,6792,2,1,119
9,8,3,2616,2,2,72
0,12,3,2887,3,1,69
16,7,2,3305,1,1,29
15,22,1,3761,1,1,89
14,6,3,1907,2,1,64
13,24,3,2199,1,2,33
16,21,3,7203,1,1,87
12,25,1,3686,2,2,91
9,15,3,3354,3,2,44
4,23,0,5551,3,1,28
7,14,0,9711,2,2,114
1,17,2,1922,3,1,21
6,14,3,8786,2,2,28
6,3,3,4038,3,2,74
18,19,0,4673,1,2,34
7,7,1,9787,3,2,58
18,7,0,9649,3,1,109
5,8,2,3197,1,2,15
8,7,2,6808,1,1,25
18,12,2,7540,2,2,112
5,13,3,6645,3,2,56
17,19,1,2411,3,2,77
7,15,0,8524,2,1,117
0,19,1,8131,2,1,10
16,13,0,4319,1,2,13
16,21,2,3899,1,2,69
10,7,1,4326,3,2,67
17,14,3,9323,3,2,38
15,15,3,6005,2,1,14
4,3,3,4256,3,2,71
15,15,2,3474,2,1,62
8,23,1,7591,3,1,112
18,9,1,6584,1,2,16
3,21,3,8485,1,2,42
2,19,0,9706,3,2,20
19,10,2,2536,2,2,45
14,11,3,7031,3,1,44
15,9,2,7374,3,1,75
15,20,1,3946,3,1,46
2,11,3,8460,2,2,114
19,22,1,5355,3,2,62
7,26,0,3470,2,2,44
7,7,1,2092,2,2,33
12,5,3,6328,2,2,73
19,1,3,4757,1,1,101
11,8,0,8448,3,1,53
16,7,0,5864,1,1,96
2,14,2,1519,1,2,47
11,16,3,4494,3,2,51
17,8,3,2006,2,1,98
19,0,1,7308,2,2,100
18,22,0,4575,3,2,103
11,3,1,9571,2,1,115
13,9,1,1139,1,1,111
19,5,1,6268,2,2,29
9,11,1,9488,3,2,82
16,23,3,7976,1,2,46
3,13,0,9917,3,2,41
14,23,2,2537,3,2,115
11,17,3,4891,3,2,18
14,0,0,7448,3,1,105
9,12,0,1875,2,2,95
13,7,2,5939,1,2,94
11,18,3,1988,2,2,34
4,5,1,3754,3,1,61
9,4,1,1105,2,1,33
8,12,0,3726,1,1,108
7,6,3,7078,3,1,27
6,6,2,4270,2,2,40
5,25,3,6838,2,1,32
2,8,2,6324,2,2,26
4,19,3,3741,2,1,104
19,12,2,1522,3,1,27
18,18,2,9470,3,2,25
10,7,2,9714,3,2,35
17,9,0,3947,3,1,21
10,22,0,1828,1,1,43
8,4,2,4636,1,1,32
13,24,2,7224,2,1,84
8,4,1,6663,2,2,17
2,15,2,2653,1,1,51
17,16,3,5038,2,2,21
2,1,2,8912,2,1,36
9,12,2,2175,3,1,23
12,20,1,7213,3,1,45
12,24,0,7314,3,2,96
5,22,0,1888,1,2,42
1,21,3,9835,2,2,82
2,2,0,3793,2,1,34
17,10,3,7668,2,2,65
4,9,0,7016,1,1,27
12,11,0,8210,3,2,71
19,19,2,2669,2,2,65
15,4,1,4151,2,2,57
8,13,1,6429,3,2,107
8,16,1,4577,2,1,62
14,0,2,7991,2,2,110
13,1,2,2442,1,1,58
3,22,1,6616,3,2,33
18,18,0,1618,1,2,67
2,11,3,1605,1,1,17
2,24,2,2347,3,2,91
8,22,1,7065,3,1,37
15,27,3,5131,3,1,97
6,8,2,4476,3,1,68
13,21,0,9460,3,1,13
18,20,1,9989,1,1,62
17,21,1,3348,1,1,48
8,0,2,4615,3,1,97
11,24,3,9184,1,1,95
0,9,2,8122,1,1,106
4,8,1,6046,3,1,62
11,8,0,7884,1,1,37
15,13,2,3092,1,1,46
17,19,0,1805,1,2,102
8,18,1,2373,1,1,26
14,4,3,9705,3,1,11
11,17,0,9980,1,2,41
17,5,2,9719,3,2,50
11,10,1,5686,2,2,26
13,18,2,1655,3,1,14
6,19,1,2379,3,1,46
1,26,0,3147,1,2,69
9,25,0,1552,3,2,23
15,10,1,3912,3,2,108
19,14,3,3899,2,1,68
9,8,3,1726,1,1,66
8,10,1,5158,1,2,30
14,11,0,8043,1,2,71
6,22,3,3010,2,1,19
8,4,3,7658,1,1,116
12,10,3,7256,3,2,48
19,4,3,6408,1,2,36
2,25,2,1935,1,2,28
9,27,3,7959,2,1,11
4,10,2,7958,2,1,24
1,0,0,6243,1,1,47
13,27,2,2842,3,2,43
5,10,2,9797,1,2,25
7,3,3,2128,1,1,95
15,3,3,6847,2,1,14
17,12,2,1299,3,2,100
0,6,2,9074,2,2,115
19,2,3,6043,2,2,84
18,4,1,2032,3,2,104
16,22,2,3012,3,1,50
18,3,3,3514,3,1,50
17,9,0,6510,2,2,99
1,0,0,1631,1,1,117
5,1,3,9026,1,2,30
8,0,2,8462,2,2,17
19,23,1,5122,2,1,12
16,6,2,3122,3,1,95
15,13,0,6590,3,1,80
1,0,1,7230,2,1,59
6,15,3,2758,1,2,18
3,22,2,5116,1,2,62
16,11,2,5766,3,1,84
10,14,0,5841,1,1,111
16,25,3,3780,1,2,61
13,20,0,5623,1,2,74
13,15,0,8642,2,1,33
12,20,0,4936,3,2,97
0,16,2,1320,1,1,48
18,23,0,9215,2,1,27
13,17,0,6570,3,1,107
19,1,2,7785,1,2,33
3,16,3,4391,3,2,80
2,10,1,9818,2,1,91
13,0,3,1487,1,1,110
2,4,3,1380,3,2,16
10,27,1,1526,2,1,92
4,7,2,6271,1,2,70
4,15,2,2666,3,1,41
0,21,2,1899,2,1,14
9,1,1,2110,3,2,77
8,5,3,1720,1,2,59
14,11,1,8557,2,1,107
12,5,3,8286,3,2,65
4,16,3,8222,3,2,96
4,5,1,5900,3,2,99
6,20,0,7983,1,2,41
7,6,1,2061,3,1,103
17,13,1,1203,3,1,31
12,26,1,3320,1,2,66
3,0,1,6373,2,1,39
9,21,0,6375,3,1,105
7,19,2,8987,2,2,48
14,4,2,2111,3,2,89
15,23,2,8883,1,2,26
4,27,2,5735,1,2,55
14,7,1,8868,3,1,39
5,16,1,7618,3,1,62
17,21,1,6310,2,2,87
18,14,2,7934,2,2,23
14,4,1,5056,2,2,119
17,2,0,9371,1,1,63
4,4,0,4994,2,2,50
3,1,3,6843,1,2,98
15,19,0,5166,2,1,68
8,0,1,4270,1,1,118
13,6,2,2454,1,1,85
7,16,1,8419,1,2,69
2,11,3,3910,1,1,21
7,4,1,6940,1,2,98
2,23,0,4468,1,1,66
16,7,1,9626,2,1,53
2,21,2,6343,2,2,44
11,13,0,9941,1,2,41
1,5,2,7798,1,2,35
14,6,1,8449,2,1,42
2,8,1,7690,1,2,39
7,23,0,9485,3,1,71
7,1,1,9324,2,1,91
1,27,0,3091,1,1,53
10,5,3,1009,3,1,57
3,18,1,2729,1,1,88
7,12,3,3582,2,2,48
4,1,3,8988,3,2,17
6,4,2,8726,2,2,102
12,8,3,1067,2,1,32
7,3,2,3816,1,1,89
11,10,3,8527,2,1,45
3,24,0,2490,2,1,102
10,20,1,6763,1,2,90
2,24,1,9256,2,1,102
18,4,2,6240,2,1,95
15,15,0,1408,3,2,62
8,23,3,1036,3,1,103
8,11,2,1626,1,2,55
10,18,3,9452,3,1,37
13,15,2,9583,1,1,91
3,8,2,3884,2,1,86
0,12,3,8231,3,2,65
15,25,2,4198,2,1,37
17,2,0,9346,1,1,91
5,7,0,7550,1,1,35
1,2,2,8198,3,2,62
4,0,0,1987,2,2,111
12,1,2,6953,3,1,40
4,13,1,3998,1,2,92
3,24,0,5412,3,1,85
16,21,2,6715,2,2,83
1,27,3,5779,2,2,81
3,12,0,6344,2,2,106
11,9,1,7282,3,2,15
2,1,2,6564,2,1,99
6,1,0,1537,3,2,22
10,16,3,5890,1,1,118
8,0,3,3332,1,2,35
8,2,3,8924,1,2,114
18,5,3,1123,2,2,106
8,1,2,9117,2,2,17
15,18,0,6665,2,1,90
1,20,1,2377,2,2,108
19,2,0,7012,3,1,76
7,24,2,5966,1,1,10
19,10,1,9700,1,1,78
8,21,1,4816,2,1,104
9,15,3,2317,1,2,60
19,9,0,4320,2,1,54
15,17,0,4299,3,2,18
7,0,0,4594,2,1,68
6,25,0,4785,3,2,109
6,18,1,9932,1,2,12
0,3,2,4821,3,1,81
3,4,0,6510,2,2,22
11,18,2,8709,3,2,80
8,27,3,7093,3,2,58
19,18,1,8401,1,1,48
17,16,3,7347,1,2,26
15,5,3,4975,3,2,96
19,18,0,4752,2,1,73
2,18,2,9908,3,1,32
10,19,3,3785,3,2,84
1,21,0,6961,1,1,83
16,3,0,7707,3,2,115
0,6,1,6053,3,2,92
18,6,2,3928,3,2,37
10,0,0,3259,1,1,109
17,27,3,6195,3,2,46
10,14,0,1076,2,1,63
8,10,2,1300,3,2,26
10,12,1,4350,2,1,43
2,2,1,7192,2,1,24
5,18,3,8205,3,1,57
14,13,1,2077,3,2,16
12,10,0,1331,1,2,47
10,11,0,4054,2,1,52
8,21,1,1054,1,1,31
14,21,0,2133,2,2,101
19,0,1,8525,2,1,63
14,7,2,4276,1,2,87
4,21,1,4345,2,1,43
14,27,0,5680,2,2,109
12,27,3,7034,1,2,74
7,26,2,8568,3,2,85
9,18,2,9085,2,1,65
19,21,3,2121,3,2,36
0,3,1,3183,2,2,20
5,20,2,3205,1,1,101
16,26,2,6410,1,2,37
6,13,2,8515,2,1,79
4,4,2,4316,3,1,51
16,5,2,4689,1,2,30
18,26,2,3686,2,2,27
16,6,2,5822,3,2,86
13,19,1,9958,1,1,18
11,4,3,3568,3,1,11
15,26,0,8441,1,1,53
10,27,2,1153,3,1,53
18,0,3,1743,2,2,26
9,5,1,2142,1,1,47
16,21,0,6220,1,1,14
5,9,2,8932,3,1,25
14,24,3,5055,3,2,81
2,1,0,4986,3,2,40
14,21,2,9057,3,1,89
3,14,1,5802,2,1,80
13,3,0,4670,2,1,94
6,12,2,2319,2,2,84
14,22,0,4768,1,2,70
11,0,3,9745,1,1,68
6,15,3,6833,1,1,57
18,0,0,4624,3,2,56
6,0,2,5824,2,1,60
14,8,0,1525,2,1,24
2,6,1,2240,2,1,116
17,21,1,1933,3,1,99
16,2,0,4694,1,1,33
19,6,1,8950,2,1,79
4,22,2,7563,3,1,98
15,16,1,3583,1,1,59
5,7,1,7059,3,2,109
3,2,2,4048,3,2,24
19,0,1,2822,1,1,81
19,25,1,7946,3,1,12
10,21,0,9772,3,2,89
19,0,0,6143,2,2,14
14,26,1,9535,2,2,98
11,0,0,2091,1,2,43
6,1,3,8777,2,2,86
6,14,1,3601,1,1,118
19,1,2,7561,2,2,37
19,27,3,6043,1,1,109
14,1,3,6082,3,1,80
18,8,2,8093,3,1,49
8,0,2,3073,1,2,76
19,12,1,5548,1,1,51
1,2,1,3794,3,2,76
9,14,2,2558,3,1,15
14,25,3,7830,1,2,70
19,4,1,1544,2,1,95
11,12,0,8145,2,1,105
4,11,1,2610,2,2,112
10,26,0,3486,2,2,35
10,12,2,9306,1,2,22
18,27,0,3470,2,2,109
0,18,1,6680,1,1,65
10,12,2,7305,1,2,58
4,7,3,9292,3,2,16
0,8,3,2868,2,2,44
8,6,3,1659,3,1,61
5,18,2,4585,2,2,11
19,4,0,1038,1,2,85
14,13,1,7589,1,2,14
7,14,1,6674,2,1,19
4,18,2,3104,2,2,115
11,3,2,4468,3,1,12
2,18,0,3121,1,2,90
15,15,1,6648,1,1,110
3,6,3,9475,2,2,92
9,16,3,6607,3,2,21
6,23,1,5237,3,1,32
17,6,1,4145,2,1,62
2,8,2,4591,2,1,56
18,21,1,3515,1,1,82
1,12,2,4372,3,2,57
14,27,0,4484,2,2,44
0,10,2,9843,2,1,50
6,4,0,2409,3,2,54
1,25,0,7061,3,2,98
15,21,3,6843,3,1,54
5,12,0,2218,1,1,110
7,23,1,6111,3,1,91
5,10,0,2996,3,1,81
1,27,2,6967,1,2,33
11,17,1,8372,1,2,11
14,5,0,4200,2,1,86
1,25,0,7813,1,1,67
7,21,1,8175,1,2,31
9,8,1,2501,2,2,97
4,26,2,7741,1,2,70
3,5,3,4375,2,2,14
1,17,3,9105,2,2,31
17,25,0,3077,1,2,35
18,15,0,9606,3,2,99
18,9,0,9434,2,2,33
11,15,1,5281,3,1,55
13,15,1,2504,1,2,51
1,20,2,2045,3,1,38
12,18,1,7707,1,1,25
5,25,3,1976,3,2,43
6,16,3,4650,2,2,34
19,25,3,8040,1,1,106
12,13,3,4828,2,2,110
17,0,2,7752,3,1,58
13,8,0,3493,2,1,88
2,21,2,3263,2,1,83
15,17,3,7705,3,1,78
8,3,2,1794,1,1,60
11,0,2,7482,2,2,44
12,20,2,7233,2,1,65
14,3,0,2233,3,1,24
7,21,0,2429,1,2,38
3,10,0,6305,3,1,68
14,1,2,9635,1,1,24
17,12,0,4668,1,1,84
0,14,3,1979,1,1,34
5,18,2,5858,3,1,60
7,8,0,7181,3,2,118
1,17,0,6963,3,2,62
6,26,3,9089,3,2,24
17,6,1,5879,3,1,62
8,27,1,3570,1,2,69
2,26,2,2786,1,2,117
17,21,1,3219,2,2,114
13,22,2,3429,2,1,63
1,17,0,9893,2,2,81
13,21,1,6389,1,2,28
0,0,2,5949,3,1,119
9,0,1,6240,2,2,87
3,21,0,8381,2,1,16
6,16,0,5369,1,1,31
0,1,2,1173,3,2,86
15,26,2,6327,1,1,77
11,23,1,1916,3,2,66
19,10,3,9764,3,1,84
9,13,0,7286,3,2,59
19,18,2,7684,3,1,51
16,8,0,2490,2,1,91
14,22,1,2909,2,2,14
14,24,0,9487,3,1,45
9,18,3,4188,3,1,78
4,23,1,2972,3,1,25
1,15,3,3785,2,2,89
13,19,1,4957,1,1,38
15,14,3,1736,3,1,52
12,9,3,8922,1,1,67
19,0,3,5119,2,2,80
6,6,2,1130,1,2,94
19,11,3,6057,3,1,56
6,15,0,9372,1,2,56
4,27,1,4391,3,1,89
13,13,3,6166,2,2,60
5,4,0,9257,2,2,83
18,25,1,5741,3,1,79
9,23,2,5241,1,1,21
4,5,2,3322,2,1,45
18,26,3,3152,3,2,14
7,1,0,6590,1,2,41
2,3,3,1643,1,1,30
12,12,0,4350,2,1,14
19,12,2,1540,2,1,11
19,9,1,9984,1,2,17
15,14,3,1124,2,2,25
1,22,0,3678,3,1,40
9,24,3,4193,2,1,57
12,9,2,5915,2,1,24
15,15,0,9637,2,1,103
18,7,1,9457,2,2,105
12,13,3,6686,1,2,63
8,11,2,5793,2,2,25
3,8,1,1388,2,1,44
4,3,1,5083,1,1,69
12,14,1,1585,1,2,119
17,22,3,2767,2,2,46
2,12,1,9206,2,2,95
19,24,3,1004,3,2,55
7,11,0,2864,1,2,99
18,6,1,5329,1,1,40
9,15,3,1049,2,2,19
13,25,2,5802,3,2,83
12,14,0,2876,1,2,67
7,20,3,2990,3,2,35
4,26,1,4583,2,1,62
6,1,3,5880,2,1,84
10,17,2,6379,1,1,42
14,11,1,1647,2,2,22
16,24,3,6871,2,2,63
19,3,0,2411,1,1,40
9,1,2,4858,1,2,104
2,8,2,5609,2,2,64
11,4,1,9953,3,1,67
3,5,3,2099,2,1,71
10,15,1,9353,3,1,36
6,16,2,3846,3,1,88
10,4,0,1707,3,2,53
19,22,0,5713,3,2,40
17,21,1,7936,2,1,73
15,5,2,4849,3,1,34
11,19,2,8393,1,2,81
0,20,0,6018,1,1,72
14,7,1,1997,1,2,62
16,9,2,3388,3,1,94
19,15,2,1010,3,1,54
2,13,2,7649,3,2,99
0,7,0,5030,1,1,15
18,5,1,6980,1,2,89
6,3,2,2260,2,2,17
3,10,2,5154,3,1,76
15,19,1,3681,2,2,98
1,9,3,8478,1,2,18
7,9,1,5100,2,2,95
7,4,2,3664,3,2,101
17,18,3,2189,3,1,21
9,26,1,9527,1,2,40
16,20,1,5690,1,2,99
1,6,0,6163,2,2,58
11,21,0,6375,3,2,32
13,23,2,3776,1,2,108
7,27,2,4056,3,2,70
8,8,3,6130,3,1,99
8,27,2,4048,2,2,111
3,10,1,2406,3,1,23
18,17,0,9116,1,2,83
4,13,0,7590,1,2,26
9,6,0,2669,3,1,36
17,3,3,6808,1,2,33
12,4,0,8302,2,1,65
13,15,2,7406,1,1,30
9,9,2,3764,3,2,85
2,9,3,9956,3,2,16
9,6,1,7530,3,1,80
6,1,3,8914,2,2,98
13,10,1,8696,1,1,50
16,10,1,5835,1,2,61
16,5,3,7827,2,1,32
6,11,3,2424,3,2,25
5,19,1,3660,1,2,62
19,13,0,4859,3,2,81
17,25,0,7621,3,1,65
16,2,0,9394,1,2,48
18,13,2,6040,2,1,69
13,25,0,1708,2,2,105
14,18,1,7337,3,2,58
9,22,1,7889,2,2,57
11,8,1,9309,1,1,11
0,12,3,3927,2,1,32
0,26,2,3512,1,2,23
8,22,0,5003,1,2,59
13,7,3,2286,2,1,20
12,24,0,4204,3,2,87
4,12,1,3670,2,1,63
17,21,1,2660,1,1,26
10,3,1,3232,1,2,45
3,2,0,8850,1,1,54
1,14,3,3824,3,1,31
6,23,0,6379,3,2,102
10,8,3,6269,3,2,19
14,18,0,6816,1,1,17
7,5,1,4938,1,1,96
5,15,3,3008,3,2,30
5,9,2,5984,2,1,82
